,DevelopmentRegion,RegionalDistrict,Municipality,Month,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,sum_FMV_res,n_fth
2220,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,1,31,31,0,0,0,0,0,15641600.0,3
2221,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,2,30,25,1,2,0,1,1,19687800.0,4
2222,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,3,41,34,5,1,0,0,1,21497168.75,5
2223,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,4,58,42,14,2,0,0,0,29009050.0,4
2224,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,5,54,48,6,0,0,0,0,27685461.0,13
2225,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,6,44,41,2,0,0,0,1,24576100.0,9
2226,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,7,36,34,0,0,0,0,2,20726400.0,11
2227,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,8,35,28,2,2,0,0,3,19170539.0,5
2228,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,9,29,17,4,0,0,0,8,13878100.0,5
2229,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,10,22,16,3,0,0,0,3,9156700.0,5
2230,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,11,24,24,0,0,0,0,0,10758225.0,6
2231,Vancouver Island/Coast,01 - Alberni-Clayoquot,223 - City of Port Alberni,12,23,20,3,0,0,0,0,11500500.0,8
2232,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,1,0,0,0,0,0,0,0,0.0,0
2233,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,2,0,0,0,0,0,0,0,0.0,0
2234,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,3,0,0,0,0,0,0,0,0.0,0
2235,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,4,0,0,0,0,0,0,0,0.0,0
2236,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,5,0,0,0,0,0,0,0,0.0,0
2237,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,6,1,1,0,0,0,0,0,50000.0,0
2238,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,7,0,0,0,0,0,0,0,0.0,0
2239,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,8,0,0,0,0,0,0,0,0.0,0
2240,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,9,1,1,0,0,0,0,0,205300.0,0
2241,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,10,0,0,0,0,0,0,0,0.0,0
2242,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,11,0,0,0,0,0,0,0,0.0,0
2243,Vancouver Island/Coast,01 - Alberni-Clayoquot,408 - Huu-ay-aht  First Nation,12,0,0,0,0,0,0,0,0.0,0
2244,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,1,9,2,7,0,0,0,0,9321138.0,0
2245,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,2,3,3,0,0,0,0,0,6175000.0,0
2246,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,3,4,2,2,0,0,0,0,5290000.0,0
2247,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,4,4,1,3,0,0,0,0,4055000.0,0
2248,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,5,11,7,3,0,0,1,0,15868989.71,0
2249,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,6,6,5,1,0,0,0,0,6418001.0,0
2250,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,7,2,0,1,0,0,0,1,1270000.0,0
2251,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,8,4,1,2,0,0,1,0,8218000.0,0
2252,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,9,6,4,1,1,0,0,0,9837000.0,0
2253,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,10,5,2,3,0,0,0,0,7442000.0,0
2254,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,11,2,2,0,0,0,0,0,2350000.0,0
2255,Vancouver Island/Coast,01 - Alberni-Clayoquot,580 - District of Tofino,12,2,2,0,0,0,0,0,2807185.98,0
2256,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,1,8,5,3,0,0,0,0,11017000.0,0
2257,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,2,5,1,0,0,0,0,4,5002000.0,0
2258,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,3,6,3,3,0,0,0,0,4577000.0,0
2259,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,4,11,4,2,0,0,0,5,7066619.05,1
2260,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,5,9,7,2,0,0,0,0,7205000.0,0
2261,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,6,15,5,2,0,0,0,8,9805000.0,1
2262,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,7,6,2,0,0,0,1,3,7584000.0,0
2263,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,8,5,4,1,0,0,0,0,5442222.0,0
2264,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,9,6,6,0,0,0,0,0,4664000.0,0
2265,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,10,1,1,0,0,0,0,0,719000.0,0
2266,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,11,3,3,0,0,0,0,0,2150000.0,0
2267,Vancouver Island/Coast,01 - Alberni-Clayoquot,583 - District of Ucluelet,12,2,2,0,0,0,0,0,1658000.0,0
2268,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,1,25,11,0,0,0,14,0,11239550.0,0
2269,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,2,22,16,0,0,0,6,0,14751361.95,0
2270,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,3,17,10,0,0,0,7,0,9136000.0,1
2271,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,4,20,16,0,0,0,4,0,12363200.0,1
2272,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,5,28,17,0,0,0,11,0,20941600.0,2
2273,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,6,24,21,1,0,0,2,0,18759484.12,0
2274,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,7,13,10,0,0,0,3,0,7315195.0,0
2275,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,8,15,11,1,0,0,3,0,16063000.0,1
2276,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,9,14,11,0,0,0,3,0,14663500.0,1
2277,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,10,11,11,0,0,0,0,0,7447744.0,0
2278,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,11,12,7,1,0,0,4,0,10520400.0,1
2279,Vancouver Island/Coast,01 - Alberni-Clayoquot,770 - Alberni Rural,12,9,7,0,0,0,2,0,7359800.0,0
2280,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,1,28,22,5,0,0,0,1,26829237.29,1
2281,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,2,44,32,6,0,0,0,6,41404011.0,1
2282,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,3,50,39,7,0,0,0,4,50324210.23,0
2283,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,4,54,34,9,6,0,0,5,68581007.33,1
2284,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,5,62,43,13,2,2,0,2,70361076.35,2
2285,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,6,41,31,9,0,0,0,1,42602253.49,1
2286,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,7,83,32,8,0,39,0,4,59492223.57,0
2287,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,8,53,27,18,0,1,0,7,45121147.5,4
2288,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,9,47,23,11,0,0,1,12,46383346.78,3
2289,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,10,26,19,5,0,0,0,2,28817557.14,0
2290,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,11,36,22,14,0,0,0,0,34123967.43,1
2291,Vancouver Island/Coast,03 - Capital,213 - City of Colwood,12,38,22,9,0,0,0,7,33966559.93,0
2292,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,1,150,39,93,17,0,0,1,175409862.7,11
2293,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,2,148,32,109,5,0,0,2,143546583.2,15
2294,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,3,185,31,144,9,0,0,1,164756038.6,8
2295,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,4,206,37,151,16,0,0,2,197272333.2,18
2296,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,5,222,41,166,15,0,0,0,217097138.6,17
2297,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,6,225,45,145,15,0,0,20,407965659.0,13
2298,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,7,173,35,111,6,0,0,21,164474195.8,11
2299,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,8,153,39,104,6,0,0,4,143728131.0,11
2300,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,9,135,39,76,7,0,0,13,122172426.4,9
2301,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,10,97,18,74,2,0,0,3,72953830.67,15
2302,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,11,139,28,102,9,0,0,0,156586440.6,14
2303,Vancouver Island/Coast,03 - Capital,234 - City of Victoria,12,107,20,82,5,0,0,0,84504836.0,14
2304,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,1,22,14,7,0,0,1,0,25746000.0,0
2305,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,2,19,9,8,0,0,1,1,22611300.0,0
2306,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,3,20,14,5,0,0,0,1,19185819.0,0
2307,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,4,16,11,4,0,0,1,0,18730150.0,0
2308,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,5,17,10,7,0,0,0,0,18032475.0,0
2309,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,6,35,25,9,0,0,1,0,47948460.0,1
2310,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,7,35,20,15,0,0,0,0,34915909.05,1
2311,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,8,20,10,9,0,0,0,1,23077978.0,0
2312,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,9,20,12,7,0,0,1,0,28552599.0,1
2313,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,10,22,17,4,0,0,1,0,22964200.0,0
2314,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,11,17,9,8,0,0,0,0,15401600.0,1
2315,Vancouver Island/Coast,03 - Capital,302 - District of Central Saanich,12,17,10,6,0,0,1,0,15675000.0,0
2316,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,1,17,7,7,3,0,0,0,23677950.01,4
2317,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,2,29,11,11,3,0,0,4,60762838.0,1
2318,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,3,32,16,13,2,0,0,1,40177266.66,5
2319,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,4,25,12,11,2,0,0,0,21546800.0,3
2320,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,5,31,17,12,2,0,0,0,33331800.0,1
2321,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,6,24,13,11,0,0,0,0,23235299.0,3
2322,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,7,35,20,14,1,0,0,0,30574200.0,2
2323,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,8,27,16,10,0,0,0,1,23411938.09,2
2324,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,9,12,6,4,1,0,0,1,10283360.0,0
2325,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,10,12,4,8,0,0,0,0,9668899.0,2
2326,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,11,64,13,51,0,0,0,0,44541838.0,0
2327,Vancouver Island/Coast,03 - Capital,307 - Township of Esquimalt,12,29,8,20,1,0,0,0,20375835.25,0
2328,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),1,102,64,35,1,0,2,0,109821976.0,7
2329,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),2,67,36,30,1,0,0,0,60386906.0,7
2330,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),3,117,64,51,1,0,1,0,135631356.3,11
2331,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),4,122,83,39,0,0,0,0,131268918.6,7
2332,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),5,147,93,54,0,0,0,0,155369098.4,8
2333,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),6,191,113,74,4,0,0,0,312487837.8,14
2334,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),7,142,96,44,2,0,0,0,157325223.0,11
2335,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),8,139,89,49,1,0,0,0,147275565.0,10
2336,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),9,91,53,37,1,0,0,0,83706388.95,14
2337,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),10,79,55,24,0,0,0,0,82385088.0,2
2338,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),11,87,48,38,1,0,0,0,102302077.0,7
2339,Vancouver Island/Coast,03 - Capital,308 - District of Saanich (SD61),12,64,38,25,1,0,0,0,56016888.1,8
2340,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),1,74,14,59,0,0,1,0,77353260.69,0
2341,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),2,23,10,10,0,0,3,0,26788420.46,0
2342,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),3,29,13,11,0,0,5,0,46488354.38,0
2343,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),4,28,15,10,0,0,3,0,42672761.9,2
2344,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),5,38,21,13,0,0,4,0,64984000.0,0
2345,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),6,34,16,17,0,0,1,0,50100950.0,0
2346,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),7,30,15,14,0,0,1,0,44535550.0,1
2347,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),8,33,18,15,0,0,0,0,40437971.43,0
2348,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),9,23,11,11,0,0,1,0,27657119.0,0
2349,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),10,27,13,14,0,0,0,0,30856919.05,1
2350,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),11,59,13,43,0,0,3,0,61481367.7,0
2351,Vancouver Island/Coast,03 - Capital,309 - District of Saanich (SD63),12,13,9,4,0,0,0,0,14887500.0,0
2352,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,1,23,20,3,0,0,0,0,55773976.19,0
2353,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,2,17,16,1,0,0,0,0,44292986.0,0
2354,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,3,22,17,5,0,0,0,0,41860000.0,0
2355,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,4,24,18,6,0,0,0,0,43338119.0,0
2356,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,5,31,23,8,0,0,0,0,73644388.0,1
2357,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,6,38,34,3,1,0,0,0,88330562.0,0
2358,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,7,31,26,5,0,0,0,0,65133731.01,1
2359,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,8,26,21,4,1,0,0,0,46064500.0,1
2360,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,9,15,13,2,0,0,0,0,31738200.0,0
2361,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,10,21,17,4,0,0,0,0,37075300.0,0
2362,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,11,8,4,4,0,0,0,0,11120966.67,0
2363,Vancouver Island/Coast,03 - Capital,317 - District of Oak Bay,12,14,11,3,0,0,0,0,23546000.0,0
2364,Vancouver Island/Coast,03 - Capital,327 - City of Langford,1,138,71,44,0,0,1,22,108114058.5,2
2365,Vancouver Island/Coast,03 - Capital,327 - City of Langford,2,105,44,32,3,0,2,24,92567502.55,7
2366,Vancouver Island/Coast,03 - Capital,327 - City of Langford,3,128,56,50,3,0,1,18,127384511.4,5
2367,Vancouver Island/Coast,03 - Capital,327 - City of Langford,4,181,72,63,0,0,4,42,161502675.3,6
2368,Vancouver Island/Coast,03 - Capital,327 - City of Langford,5,198,76,73,1,0,2,46,169838364.1,9
2369,Vancouver Island/Coast,03 - Capital,327 - City of Langford,6,269,81,76,2,0,4,106,207027367.9,6
2370,Vancouver Island/Coast,03 - Capital,327 - City of Langford,7,126,66,42,0,0,0,18,114353993.9,6
2371,Vancouver Island/Coast,03 - Capital,327 - City of Langford,8,114,69,35,1,0,3,6,144944153.7,7
2372,Vancouver Island/Coast,03 - Capital,327 - City of Langford,9,107,40,28,2,0,2,35,94781056.98,3
2373,Vancouver Island/Coast,03 - Capital,327 - City of Langford,10,168,54,28,0,0,1,85,123065550.7,8
2374,Vancouver Island/Coast,03 - Capital,327 - City of Langford,11,87,44,37,2,0,4,0,72763516.54,7
2375,Vancouver Island/Coast,03 - Capital,327 - City of Langford,12,193,34,102,0,0,1,56,110774887.1,9
2376,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,1,22,21,0,0,0,1,0,35351154.76,0
2377,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,2,12,8,1,0,0,1,2,17917983.24,0
2378,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,3,17,15,0,0,0,1,1,41498400.0,0
2379,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,4,17,13,4,0,0,0,0,33916773.81,0
2380,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,5,27,24,2,0,0,1,0,46695714.29,0
2381,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,6,33,31,1,0,0,1,0,54020142.86,0
2382,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,7,17,17,0,0,0,0,0,24850000.0,0
2383,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,8,27,25,2,0,0,0,0,49270428.57,0
2384,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,9,18,16,1,0,0,1,0,32827852.38,1
2385,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,10,17,15,2,0,0,0,0,28362300.0,0
2386,Vancouver Island/Coast,03 - Capital,332 - District of North Saanich,11,18,17,1,0,0,0,0,31080750.0,0
